"Sample","Exclude","Organism","Site","Country","Island","name","colour","clade"
"T-ROU47","No","Cratopus_punctum","Round_Island","Mauritius",,"T-ROU47_Cratopus_punctum_(Round_Island-Mauritius)","red","Cratopus punctum"
"T-Rod_124","No","Cratopus_rocki","Grande_Montagne","Mauritius","Rodrigues Island","T-Rod_124_Cratopus_rocki_(Grande_Montagne-Mauritius, Rodrigues Island)","#197319","Cratopus rocki"
"T-Rod_236","No","Cratopus_rocki","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_236_Cratopus_rocki_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus rocki"
"T-Rod_283","No","Cratopus_rocki","Riviere_Mourouk","Mauritius","Rodrigues Island","T-Rod_283_Cratopus_rocki_(Riviere_Mourouk-Mauritius, Rodrigues Island)","#197319","Cratopus rocki"
"T-Rod_284","No","Cratopus_rocki","Riviere_Mourouk","Mauritius","Rodrigues Island","T-Rod_284_Cratopus_rocki_(Riviere_Mourouk-Mauritius, Rodrigues Island)","#197319","Cratopus rocki"
"T-Rod_29","No","Cratopus_rocki","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_29_Cratopus_rocki_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus rocki"
"T-Rod_41","No","Cratopus_rocki","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_41_Cratopus_rocki_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus rocki"
"T-Reu_2433","No","Cratopus_septemvittatus","Mare_Longue","France","Reunion Island","T-Reu_2433_Cratopus_septemvittatus_(Mare_Longue-Reunion)","Blue","Cratopus septemvittatus"
"T-Reu_2434","No","Cratopus_septemvittatus","Mare_Longue","France","Reunion Island","T-Reu_2434_Cratopus_septemvittatus_(Mare_Longue-Reunion)","Blue","Cratopus septemvittatus"
"T-Reu_3072","No","Cratopus_septemvittatus","Basse_Vallee","France","Reunion Island","T-Reu_3072_Cratopus_septemvittatus_(Basse_Vallee-Reunion)","Blue","Cratopus septemvittatus"
"T-Mau_3227","No","Cratopus_stigmaeus","Montagne_Cocotte","Mauritius",,"T-Mau_3227_Cratopus_stigmaeus_(Montagne_Cocotte-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3277","No","Cratopus_stigmaeus","Montagne_Cocotte","Mauritius",,"T-Mau_3277_Cratopus_stigmaeus_(Montagne_Cocotte-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_256","No","Cratopus_striga","Brise_Fer","Mauritius",,"T-Mau_256_Cratopus_striga_(Brise_Fer-Mauritius)","red","Cratopus striga"
"T-Mau_3148","No","Cratopus_tigratus","Snail_Rock","Mauritius",,"T-Mau_3148_Cratopus_tigratus_(Snail_Rock-Mauritius)","red","Cratopus murinus"
"T-Mau_405","No","Cratopus_tigratus","Lion_Mountain","Mauritius",,"T-Mau_405_Cratopus_tigratus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Mau_417","No","Cratopus_tigratus","Lion_Mountain","Mauritius",,"T-Mau_417_Cratopus_tigratus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Mau_418","No","Cratopus_tigratus","Lion_Mountain","Mauritius",,"T-Mau_418_Cratopus_tigratus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Mau_419","No","Cratopus_tigratus","Lion_Mountain","Mauritius",,"T-Mau_419_Cratopus_tigratus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Mau_440","No","Cratopus_tigratus","Lion_Mountain","Mauritius",,"T-Mau_440_Cratopus_tigratus_(Lion_Mountain-Mauritius)","red","Cratopus murinus"
"T-Reu_245","No","Cratopus_tristis","Volcano","France","Reunion Island","T-Reu_245_Cratopus_tristis_(Volcano-Reunion)","Blue","Cratopus frapieri group"
"T-Mau_3357","No","Cratopus_variegatus","Vallee_de_lest","Mauritius",,"T-Mau_3357_Cratopus_variegatus_(Vallee_de_lest-Mauritius)","red","Cratopus variegatus"
"T-Mau_3374","No","Cratopus_variegatus","Vallee_de_l'est","Mauritius",,"T-Mau_3374_Cratopus_variegatus_(Vallee_de_l'est-Mauritius)","red","Cratopus variegatus"
"T-Mau_3402","No","Cratopus_variegatus","Vallee_de_l'est","Mauritius",,"T-Mau_3402_Cratopus_variegatus_(Vallee_de_l'est-Mauritius)","red","Cratopus variegatus"
"T-Mau_3800","No","Cratopus_variegatus","Montagne_de_Belle_Ombre","Mauritius",,"T-Mau_3800_Cratopus_variegatus_(Montagne_de_Belle_Ombre-Mauritius)","red","Cratopus variegatus"
"T-Rod_100","No","Cratopus_virescens","Mt_Malartic","Mauritius","Rodrigues Island","T-Rod_100_Cratopus_virescens_(Mt_Malartic-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_101","No","Cratopus_virescens","Mt_Malartic","Mauritius","Rodrigues Island","T-Rod_101_Cratopus_virescens_(Mt_Malartic-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_120","No","Cratopus_virescens","Grande_Montagne","Mauritius","Rodrigues Island","T-Rod_120_Cratopus_virescens_(Grande_Montagne-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_123","No","Cratopus_virescens","Grande_Montagne","Mauritius","Rodrigues Island","T-Rod_123_Cratopus_virescens_(Grande_Montagne-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_126","No","Cratopus_virescens","Grande_Montagne","Mauritius","Rodrigues Island","T-Rod_126_Cratopus_virescens_(Grande_Montagne-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_144","No","Cratopus_virescens","Ille_aux_Cocos","Mauritius","Rodrigues Island","T-Rod_144_Cratopus_virescens_(Ille_aux_Cocos-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_203","No","Cratopus_virescens","Grande_Montagne","Mauritius","Rodrigues Island","T-Rod_203_Cratopus_virescens_(Grande_Montagne-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_224","No","Cratopus_virescens","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_224_Cratopus_virescens_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_234","No","Cratopus_virescens","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_234_Cratopus_virescens_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_267","No","Cratopus_virescens","Riviere_Mourouk","Mauritius","Rodrigues Island","T-Rod_267_Cratopus_virescens_(Riviere_Mourouk-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_268","No","Cratopus_virescens","Riviere_Mourouk","Mauritius","Rodrigues Island","T-Rod_268_Cratopus_virescens_(Riviere_Mourouk-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_286","Yes","Cratopus_virescens","Riviere_Mourouk","Mauritius","Rodrigues Island","T-Rod_286_Cratopus_virescens_(Riviere_Mourouk-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_3","No","Cratopus_virescens","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_3_Cratopus_virescens_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_31","No","Cratopus_virescens","Mt_Limon","Mauritius","Rodrigues Island","T-Rod_31_Cratopus_virescens_(Mt_Limon-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Rod_99","No","Cratopus_virescens","Mt_Malartic","Mauritius","Rodrigues Island","T-Rod_99_Cratopus_virescens_(Mt_Malartic-Mauritius, Rodrigues Island)","#197319","Cratopus virescens"
"T-Mau_100","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_100_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_101","No","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_101_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_106","No","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_106_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_107","No","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_107_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_113","No","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_113_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_123","No","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_123_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_124","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_124_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_126","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_126_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_140","No","Cratopus_viridilimbatus","L'Etoiles","Mauritius",,"T-Mau_140_Cratopus_viridilimbatus_(L'Etoiles-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3194","No","Cratopus_viridilimbatus","Brise_Fer","Mauritius",,"T-Mau_3194_Cratopus_viridilimbatus_(Brise_Fer-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3274","No","Cratopus_viridilimbatus","Montagne_Cocotte","Mauritius",,"T-Mau_3274_Cratopus_viridilimbatus_(Montagne_Cocotte-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3572","No","Cratopus_viridilimbatus","Le_Pouce","Mauritius",,"T-Mau_3572_Cratopus_viridilimbatus_(Le_Pouce-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3681","No","Cratopus_viridilimbatus","Le_Pouce","Mauritius",,"T-Mau_3681_Cratopus_viridilimbatus_(Le_Pouce-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3757","No","Cratopus_viridilimbatus","Le_Pouce","Mauritius",,"T-Mau_3757_Cratopus_viridilimbatus_(Le_Pouce-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3760","No","Cratopus_viridilimbatus","Le_Pouce","Mauritius",,"T-Mau_3760_Cratopus_viridilimbatus_(Le_Pouce-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3809","No","Cratopus_viridilimbatus","Montagne_Cocotte","Mauritius",,"T-Mau_3809_Cratopus_viridilimbatus_(Montagne_Cocotte-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3820","No","Cratopus_viridilimbatus","Montagne_Cocotte","Mauritius",,"T-Mau_3820_Cratopus_viridilimbatus_(Montagne_Cocotte-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3835","No","Cratopus_viridilimbatus","Camp","Mauritius",,"T-Mau_3835_Cratopus_viridilimbatus_(Camp-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3836","No","Cratopus_viridilimbatus","Brise_Fer","Mauritius",,"T-Mau_3836_Cratopus_viridilimbatus_(Brise_Fer-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3841","No","Cratopus_viridilimbatus","Brise_Fer","Mauritius",,"T-Mau_3841_Cratopus_viridilimbatus_(Brise_Fer-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3848","No","Cratopus_viridilimbatus","Camp","Mauritius",,"T-Mau_3848_Cratopus_viridilimbatus_(Camp-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3849","No","Cratopus_viridilimbatus","Camp","Mauritius",,"T-Mau_3849_Cratopus_viridilimbatus_(Camp-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3852","No","Cratopus_viridilimbatus","Brise_Fer","Mauritius",,"T-Mau_3852_Cratopus_viridilimbatus_(Brise_Fer-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3872","No","Cratopus_viridilimbatus","Gorges","Mauritius",,"T-Mau_3872_Cratopus_viridilimbatus_(Gorges-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3874","No","Cratopus_viridilimbatus","Gorges","Mauritius",,"T-Mau_3874_Cratopus_viridilimbatus_(Gorges-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3916","No","Cratopus_viridilimbatus","Gorges","Mauritius",,"T-Mau_3916_Cratopus_viridilimbatus_(Gorges-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3919","No","Cratopus_viridilimbatus","Brise_Fer","Mauritius",,"T-Mau_3919_Cratopus_viridilimbatus_(Brise_Fer-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_3920","Yes","Cratopus_viridilimbatus","Brise_Fer","Mauritius",,"T-Mau_3920_Cratopus_viridilimbatus_(Brise_Fer-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_467","No","Cratopus_viridilimbatus","Plaine_Champagne","Mauritius",,"T-Mau_467_Cratopus_viridilimbatus_(Plaine_Champagne-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_59","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_59_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_61","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_61_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_65","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_65_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_95","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_95_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_97","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_97_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_98","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_98_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Mau_99","Yes","Cratopus_viridilimbatus","Machabee","Mauritius",,"T-Mau_99_Cratopus_viridilimbatus_(Machabee-Mauritius)","red","Cratopus viridilimbatus"
"T-Rod_159","No","Cratopus_viridipunctatus","Ille_aux_Cocos","Mauritius","Rodrigues Island","T-Rod_159_Cratopus_viridipunctatus_(Ille_aux_Cocos-Mauritius, Rodrigues Island)","#197319","Cratopus viridipunctatus"
"T-Rod_164","No","Cratopus_viridipunctatus","Ille_aux_Cocos","Mauritius","Rodrigues Island","T-Rod_164_Cratopus_viridipunctatus_(Ille_aux_Cocos-Mauritius, Rodrigues Island)","#197319","Cratopus viridipunctatus"
"T-Mau_129","No","Cratopus_viridulus","Florin","Mauritius",,"T-Mau_129_Cratopus_viridulus_(Florin-Mauritius)","red","Cratopus viridipunctatus"
"T-Mau_2","No","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_2_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_253","No","Cratopus_vulgaris","Brise_Fer","Mauritius",,"T-Mau_253_Cratopus_vulgaris_(Brise_Fer-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_264","No","Cratopus_vulgaris","Brise_Fer","Mauritius",,"T-Mau_264_Cratopus_vulgaris_(Brise_Fer-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_265","No","Cratopus_vulgaris","Brise_Fer","Mauritius",,"T-Mau_265_Cratopus_vulgaris_(Brise_Fer-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_272","No","Cratopus_vulgaris","Kanaka","Mauritius",,"T-Mau_272_Cratopus_vulgaris_(Kanaka-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_289","No","Cratopus_vulgaris","Souillac","Mauritius",,"T-Mau_289_Cratopus_vulgaris_(Souillac-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3188","No","Cratopus_vulgaris","Montagne_Camizard","Mauritius",,"T-Mau_3188_Cratopus_vulgaris_(Montagne_Camizard-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3192","No","Cratopus_vulgaris","Chamarel","Mauritius",,"T-Mau_3192_Cratopus_vulgaris_(Chamarel-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3193","No","Cratopus_vulgaris","Chamarel","Mauritius",,"T-Mau_3193_Cratopus_vulgaris_(Chamarel-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3203","No","Cratopus_vulgaris","Mondrain","Mauritius",,"T-Mau_3203_Cratopus_vulgaris_(Mondrain-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3257","No","Cratopus_vulgaris","Montagne_Cocotte","Mauritius",,"T-Mau_3257_Cratopus_vulgaris_(Montagne_Cocotte-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3307","No","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3307_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3309","No","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3309_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3312","No","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3312_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3322","No","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3322_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3328","No","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3328_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3349","Yes","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3349_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3350","Yes","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3350_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3351","Yes","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3351_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3377","Yes","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3377_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3391","Yes","Cratopus_vulgaris","Vallee_de_l'est","Mauritius",,"T-Mau_3391_Cratopus_vulgaris_(Vallee_de_l'est-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3541","No","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3541_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3569","No","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3569_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3590","No","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3590_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3621","No","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3621_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3630","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3630_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3641","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3641_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3660","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3660_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3695","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3695_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3711","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3711_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3785","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3785_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3807","No","Cratopus_vulgaris","Montagne_Cocotte","Mauritius",,"T-Mau_3807_Cratopus_vulgaris_(Montagne_Cocotte-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3808","No","Cratopus_vulgaris","Montagne_de_Belle_Ombre","Mauritius",,"T-Mau_3808_Cratopus_vulgaris_(Montagne_de_Belle_Ombre-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3810","No","Cratopus_vulgaris","Montagne_de_Belle_Ombre","Mauritius",,"T-Mau_3810_Cratopus_vulgaris_(Montagne_de_Belle_Ombre-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3811","No","Cratopus_vulgaris","Montagne_de_Belle_Ombre","Mauritius",,"T-Mau_3811_Cratopus_vulgaris_(Montagne_de_Belle_Ombre-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3813","No","Cratopus_vulgaris","Montagne_de_Belle_Ombre","Mauritius",,"T-Mau_3813_Cratopus_vulgaris_(Montagne_de_Belle_Ombre-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3833","No","Cratopus_vulgaris","Camp","Mauritius",,"T-Mau_3833_Cratopus_vulgaris_(Camp-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3847","No","Cratopus_vulgaris","Camp","Mauritius",,"T-Mau_3847_Cratopus_vulgaris_(Camp-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3869","No","Cratopus_vulgaris","Gorges","Mauritius",,"T-Mau_3869_Cratopus_vulgaris_(Gorges-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3870","No","Cratopus_vulgaris","Gorges","Mauritius",,"T-Mau_3870_Cratopus_vulgaris_(Gorges-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3871","No","Cratopus_vulgaris","Gorges","Mauritius",,"T-Mau_3871_Cratopus_vulgaris_(Gorges-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3890","Yes","Cratopus_vulgaris","Le_Pouce","Mauritius",,"T-Mau_3890_Cratopus_vulgaris_(Le_Pouce-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3894","No","Cratopus_vulgaris","Camp_Thorel","Mauritius",,"T-Mau_3894_Cratopus_vulgaris_(Camp_Thorel-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3895","No","Cratopus_vulgaris","Camp_Thorel","Mauritius",,"T-Mau_3895_Cratopus_vulgaris_(Camp_Thorel-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3918","No","Cratopus_vulgaris","Gorges","Mauritius",,"T-Mau_3918_Cratopus_vulgaris_(Gorges-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3921","No","Cratopus_vulgaris","Trois_Mamelles","Mauritius",,"T-Mau_3921_Cratopus_vulgaris_(Trois_Mamelles-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3922","No","Cratopus_vulgaris","Trois_Mamelles","Mauritius",,"T-Mau_3922_Cratopus_vulgaris_(Trois_Mamelles-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_3923","No","Cratopus_vulgaris","Trois_Mamelles","Mauritius",,"T-Mau_3923_Cratopus_vulgaris_(Trois_Mamelles-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_73","No","Cratopus_vulgaris","Machabee","Mauritius",,"T-Mau_73_Cratopus_vulgaris_(Machabee-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_84","No","Cratopus_vulgaris","Pigeon_wood","Mauritius",,"T-Mau_84_Cratopus_vulgaris_(Pigeon_wood-Mauritius)","red","Cratopus aeneoniger group"
"T-Mau_93","No","Cratopus_vulgaris","Machabee","Mauritius",,"T-Mau_93_Cratopus_vulgaris_(Machabee-Mauritius)","red","Cratopus aeneoniger group"
"Outgroup","No","Naupactus_xanthographus",,"GenBank_(GU176345.1)","GenBank_(GU176345.1)","Outgroup_Naupactus_xanthographus_(GenBank_(GU176345.1))","Black","outgroup"
"T-Reu_2316","No","Scaevinus_dombayae","Bayonne","France","Reunion Island","T-Reu_2316_Scaevinus_dombayae_(Bayonne-Reunion)","Blue","Scaevinus dombayae"
"T-Reu_2318","No","Scaevinus_dombayae","Bayonne","France","Reunion Island","T-Reu_2318_Scaevinus_dombayae_(Bayonne-Reunion)","Blue","Scaevinus dombayae"
"T-Reu_2320","No","Scaevinus_dombayae","Bayonne","France","Reunion Island","T-Reu_2320_Scaevinus_dombayae_(Bayonne-Reunion)","Blue","Scaevinus dombayae"
"T-Reu_2322","No","Scaevinus_dombayae","Bayonne","France","Reunion Island","T-Reu_2322_Scaevinus_dombayae_(Bayonne-Reunion)","Blue","Scaevinus dombayae"
"T-Reu_2323","No","Scaevinus_dombayae","Bayonne","France","Reunion Island","T-Reu_2323_Scaevinus_dombayae_(Bayonne-Reunion)","Blue","Scaevinus dombayae"
"T-Reu_2431","No","Scaevinus_dombayae","Plaine_des_Fougiers","France","Reunion Island","T-Reu_2431_Scaevinus_dombayae_(Plaine_des_Fougiers-Reunion)","Blue","Scaevinus dombayae"
